V1	V2	V3	V4	V5	v5ny	global_MF	ZV3	ZV4	Zv5ny	lokal_MF	FAC1_1	FAC1_2
Guatemala	1994	1037,0828	2361	0,0067776671	6,7776671396	-1,1211749467	-1,1821489757	-1,0007168341	-0,6177915654	-0,3668616832	-0,3668616832	-1,1211749467
Guatemala	1995	1102,1357	2276	0,0064012483	6,401248343	-1,1783295964	-1,1366841359	-1,173361256	-0,6283739667	-0,5124230707	-0,5124230707	-1,1783295964
Guatemala	1996	1096,2228	2244	0,0076384967	7,6384966545	-1,1964388669	-1,1408166043	-1,238356803	-0,5935907459	-0,4933155557	-0,4933155557	-1,1964388669
Guatemala	1997	1166,5169	2131	0,0075525975	7,5525975144	-1,2734815783	-1,0916887408	-1,4678723285	-0,5960056603	-0,6794465255	-0,6794465255	-1,2734815783
Guatemala	1998	1193,5987	2155	0,0068482822	6,8482822095	-1,2511894709	-1,0727615339	-1,4191256682	-0,6158063377	-0,623745144	-0,623745144	-1,2511894709
Guatemala	1999	1176,6528	2141	0,0095066726	9,5066726201	-1,2443203448	-1,0846048588	-1,44756122	-0,5410700218	-0,4338906025	-0,4338906025	-1,2443203448
Guatemala	2000	1168,3752	2160	0,0088812917	8,8812916998	-1,2360726384	-1,090389993	-1,408970114	-0,5586515877	-0,4591245456	-0,4591245456	-1,2360726384
Guatemala	2001	1207,3743	2218	0,0118184112	11,8184112391	-1,1483024093	-1,0631339009	-1,291165685	-0,4760792564	0,0837583526	0,0837583526	-1,1483024093
Guatemala	2002	1338,9002	2359	0,013309053	13,3090530441	-0,9748764721	-0,9712117273	-1,0047790558	-0,4341722903	0,9158266563	0,9158266563	-0,9748764721
Guatemala	2003	1363,8562	2345	0,0128851011	12,8851011302	-0,9833326311	-0,9537702214	-1,0332146077	-0,4460910077	0,8856310245	0,8856310245	-0,9833326311
Guatemala	2004	1307,9005	2324	0,0129174179	12,9174179261	-1,0176322212	-0,9928771165	-1,0758679354	-0,4451824737	0,7105930295	0,7105930295	-1,0176322212
Guatemala	2005	1367,6045	2383	0,0147239197	14,7239196624	-0,9330462754	-0,951150571	-0,9560323956	-0,3943956201	1,1868705942	1,1868705942	-0,9330462754
Guatemala	2006	1427,7512	2415	0,0140792608	14,0792607626	-0,8935652128	-0,9091146267	-0,8910368485	-0,412519155	1,3411789742	1,3411789742	-0,8935652128
Guatemala	2007	1491,2536	2447	0,015341655	15,3416550171	-0,8359410831	-0,8647334164	-0,8260413015	-0,3770289969	1,6932642469	1,6932642469	-0,8359410831
Guatemala	2008	1504,3399	2378	0,0140688659	14,068865853	-0,9027853359	-0,8555875284	-0,9661879498	-0,4128113909	1,3947681265	1,3947681265	-0,9027853359
Guatemala	2009	1467,207	2459	0,013530596	13,5305959962	-0,849033675	-0,8815393515	-0,8016679713	-0,4279439711	1,4961021463	1,4961021463	-0,849033675
Guatemala	2010	1448,0734	2431	0,0146871151	14,6871150977	-0,8683438098	-0,8949116386	-0,858539075	-0,3954303205	1,4908308236	1,4908308236	-0,8683438098
Guyana	1997	1494,7527	2675	0,0095944658	9,5944658038	-0,6907466385	-0,8622879294	-0,3629480288	-0,5386018595	-1,2209471929	-1,2209471929	-0,6907466385
Guyana	1998	1437,066	2676	0,0140269776	14,0269775678	-0,6670892877	-0,9026046035	-0,360916918	-0,4139890118	-0,8097416595	-0,8097416595	-0,6670892877
Guyana	1999	1565,4488	2677	0,0115607386	11,5607385753	-0,6504335479	-0,812879112	-0,3588858071	-0,4833233036	-0,7618084974	-0,7618084974	-0,6504335479
Guyana	2000	1851,3923	2733	0,0119199801	11,9199801145	-0,5145175555	-0,6130359781	-0,2451435998	-0,4732238129	-0,3831725982	-0,3831725982	-0,5145175555
Guyana	2001	1592,2045	2758	0,016907667	16,9076670207	-0,5248568787	-0,7941798132	-0,1943658287	-0,3330031205	-0,7372130071	-0,7372130071	-0,5248568787
Guyana	2002	1606,653	2730	0,0162355594	16,23555943	-0,5506784541	-0,7840818969	-0,2512369323	-0,3518983305	-0,5159274961	-0,5159274961	-0,5506784541
Guyana	2003	1663,7618	2711	0,0143661413	14,3661413396	-0,5669178628	-0,7441691115	-0,2898280384	-0,4044539749	-0,4123767492	-0,4123767492	-0,5669178628
Guyana	2004	1610,0153	2686	0,0115423752	11,5423752146	-0,6296850572	-0,7817320181	-0,3406058095	-0,4838395596	-0,7153855566	-0,7153855566	-0,6296850572
Guyana	2005	1686,3722	2687	0,0161421694	16,1421694471	-0,5648727638	-0,7283669226	-0,3385746987	-0,3545238378	0,1242605314	0,1242605314	-0,5648727638
Guyana	2006	1632,9211	2660	0,0156962467	15,6962467015	-0,6078861818	-0,7657233771	-0,3934146915	-0,3670602293	0,1607255311	0,1607255311	-0,6078861818
Guyana	2007	1585,3542	2660	0,0173914229	17,39142286	-0,606711634	-0,7989674213	-0,3934146915	-0,3194031131	0,2444003124	0,2444003124	-0,606711634
Guyana	2008	1609,0903	2599	0,0212040956	21,2040956355	-0,6177995048	-0,7823784916	-0,517312453	-0,2122160288	1,4119632388	1,4119632388	-0,6177995048
Guyana	2009	1817,7382	2623	0	21,54	-0,5324446743	-0,6365565016	-0,4685657928	-0,2027726248	1,8594450954	1,8594450954	-0,5324446743
Guyana	2010	1828,3043	2643	0,0219541036	21,9541036102	-0,5084157163	-0,629171957	-0,4279435759	-0,1911307764	1,755778048	1,755778048	-0,5084157163
Honduras	1986	903,5915	2158	0,0039110075	3,9110074901	-1,3608130529	-1,2754447482	-1,4130323357	-0,6983830316	-1,6511096537	-1,6511096537	-1,3608130529
Honduras	1987	1057,3533	2185	0,003568652	3,5686520274	-1,2952165096	-1,1679821202	-1,3581923429	-0,7080077978	-1,3878494451	-1,3878494451	-1,2952165096
Honduras	1988	1070,0366	2242	0,0039503994	3,9503993668	-1,2390704291	-1,159117885	-1,2424190247	-0,6972755932	-1,1859461512	-1,1859461512	-1,2390704291
Honduras	1989	1072,1576	2287	0,0038684569	3,8684569177	-1,2005263714	-1,1576355388	-1,1510190367	-0,6995792717	-1,0624345485	-1,0624345485	-1,2005263714
Honduras	1990	1034,9392	2311	0	4,78	-1,1827227998	-1,1836471169	-1,1022723764	-0,6739527228	-0,9864050308	-0,9864050308	-1,1827227998
Honduras	1991	1020,2092	2277	0,0055319646	5,5319645657	-1,2095223706	-1,1939417708	-1,1713301451	-0,652812464	-1,0524725852	-1,0524725852	-1,2095223706
Honduras	1992	1127,4695	2321	0,0024105397	2,4105397432	-1,1680712861	-1,1189785893	-1,0819612679	-0,7405662381	-0,9871482711	-0,9871482711	-1,1680712861
Honduras	1993	1100,4031	2329	0,005290413	5,2904129764	-1,1433067005	-1,1378950332	-1,0657123812	-0,6596032934	-0,8131416743	-0,8131416743	-1,1433067005
Honduras	1994	1280,1957	2355	0,0064154119	6,4154118753	-1,0576729713	-1,012239732	-1,0129034992	-0,627975782	-0,4210222653	-0,4210222653	-1,0576729713
Honduras	1995	1333,7231	2389	0,0062695702	6,2695701618	-1,0139460386	-0,9748299522	-0,9438457305	-0,6320758842	-0,2622512384	-0,2622512384	-1,0139460386
Honduras	1996	1399,8161	2409	0,0055790405	5,5790405356	-0,983426185	-0,9286381967	-0,9032235136	-0,6514889998	-0,1611745294	-0,1611745294	-0,983426185
Honduras	1997	1505,0195	2404	0,0090551998	9,0551998036	-0,9253398439	-0,8551125626	-0,9133790678	-0,5537624446	0,196212976	0,196212976	-0,9253398439
Honduras	1998	1334,7181	2410	0,0051754699	5,1754699321	-1,0054527983	-0,9741345564	-0,9011924027	-0,6628347299	-0,2737498008	-0,2737498008	-1,0054527983
Honduras	1999	1342,1883	2396	0,0104695982	10,4695981683	-0,9676576887	-0,9689137062	-0,9296279546	-0,5139989387	0,04395639	0,04395639	-0,9676576887
Honduras	2000	1319,1191	2369	0,0062997146	6,2997145612	-1,0351742262	-0,9850365459	-0,9844679474	-0,6312284235	-0,3362222995	-0,3362222995	-1,0351742262
Honduras	2001	1295,4207	2452	0,0128069888	12,8069888203	-0,9123689321	-1,0015991274	-0,8158857472	-0,4482870081	0,2898974559	0,2898974559	-0,9123689321
Honduras	2002	1373,4237	2474	0,0118869784	11,8869783833	-0,8786718822	-0,9470835886	-0,7712013087	-0,4741516028	0,3978186024	0,3978186024	-0,8786718822
Honduras	2003	1518,8042	2482	0,0126794529	12,6794529129	-0,8216692451	-0,8454785697	-0,7549524219	-0,4518724724	0,6707514633	0,6707514633	-0,8216692451
Honduras	2004	1545,6512	2480	0,0139795677	13,9795677381	-0,8037536054	-0,8267154623	-0,7590146436	-0,4153218619	0,7869744254	0,7869744254	-0,8037536054
Honduras	2005	1640,0637	2490	0,0167852122	16,7852121996	-0,7420047705	-0,7607314833	-0,7387035351	-0,3364457383	1,1277014971	1,1277014971	-0,7420047705
Honduras	2006	1669,5868	2530	0,0168489325	16,8489325031	-0,6983399536	-0,7400980756	-0,6574591013	-0,3346543458	1,2841950552	1,2841950552	-0,6983399536
Honduras	2007	1756,9785	2569	0,0158486923	15,8486922596	-0,6479847509	-0,6790208656	-0,5782457784	-0,3627744708	1,4472827974	1,4472827974	-0,6479847509
Honduras	2008	1783,1167	2603	0,0141799554	14,179955427	-0,6260552789	-0,6607531316	-0,5091880097	-0,4096882885	1,4689018694	1,4689018694	-0,6260552789
Honduras	2009	1626,032	2596	0,0169839023	16,9839022869	-0,6533178853	-0,7705381021	-0,5234057856	-0,3308598901	1,4182929659	1,4182929659	-0,6533178853
Honduras	2010	1590,1782	2596	0	18,2	-0,652986994	-0,7955959746	-0,5234057856	-0,296671284	1,4489419953	1,4489419953	-0,652986994
Hungary	1986	4710,779	3440	0,010230052	10,2300519726	0,9233914689	1,3853616043	1,1908517676	-0,5207333897	1,4911816195	1,4911816195	0,9233914689
Hungary	1987	4804,6145	3600	0,0076628086	7,6628085854	1,0654956379	1,4509423236	1,5158295028	-0,5929072555	2,0012712451	2,0012712451	1,0654956379
Hungary	1988	4675,4666	3531	0,0061624799	6,1624799148	0,9545317344	1,3606821111	1,3756828545	-0,6350865521	1,7947847156	1,7947847156	0,9545317344
Hungary	1989	4726,9033	3496	0	8,23	0,9582765309	1,3966307209	1,3045939749	-0,5769615929	1,6952243387	1,6952243387	0,9582765309
Hungary	1990	4474,7915	3380	0	10,65	0,8058241328	1,2204322335	1,0689851169	-0,508927235	1,128563714	1,128563714	0,8058241328
Hungary	1991	4442,8182	3205	0,0134775318	13,4775318162	0,6714752983	1,1980864047	0,713540719	-0,4294357841	0,6373976245	0,6373976245	0,6714752983
Hungary	1992	4416,7443	3282	0,0084272764	8,427276353	0,6844853525	1,1798636094	0,8699362541	-0,5714154896	0,9584944376	0,9584944376	0,6844853525
Hungary	1993	4197,9665	3105	0,0119522989	11,9522989395	0,4994338351	1,0269619306	0,5104296345	-0,4723152218	0,2586097904	0,2586097904	0,4994338351
Hungary	1994	3933,1687	3026	0,0142166524	14,2166523712	0,3736109538	0,841897321	0,3499718778	-0,4086566137	-0,2394263753	-0,2394263753	0,3736109538
Hungary	1995	3647,4332	2949	0,011803676	11,803676022	0,201248579	0,6421995563	0,1935763427	-0,476493513	-0,5772853126	-0,5772853126	0,201248579
Hungary	1996	3554,4367	2928	0,0104061048	10,4061047537	0,1431329803	0,577205206	0,150923015	-0,5157839526	-0,6559743119	-0,6559743119	0,1431329803
Hungary	1997	3621,4005	3008	0,0135926485	13,592648478	0,2603156794	0,6240055552	0,3134118826	-0,4261994666	-0,5501099347	-0,5501099347	0,2603156794
Hungary	1998	3584,5904	3008	0,0150463197	15,0463196901	0,2625002311	0,598279334	0,3134118826	-0,3853318685	-0,6400036554	-0,6400036554	0,2625002311
Hungary	1999	3616,4894	2999	0,0135601461	13,5601461031	0,2508399443	0,6205732352	0,2951318849	-0,427113218	-0,5717902456	-0,5717902456	0,2508399443
Hungary	2000	3957,1922	3172	0,016350871	16,3508709794	0,5253199558	0,8586871118	0,6465140611	-0,3486565342	-0,0013779504	-0,0013779504	0,5253199558
Hungary	2001	3747,9283	3094	0,0170754308	17,0754307578	0,4029355406	0,7124346053	0,4880874152	-0,3282867163	-0,3863715839	-0,3863715839	0,4029355406
Hungary	2002	3979,4771	3075	0,0178822243	17,8822242647	0,4623636729	0,8742618118	0,4494963092	-0,3056050311	-0,2340634584	-0,2340634584	0,4623636729
Hungary	2003	3858,447	3061	0,0202714423	20,2714423237	0,4360236345	0,7896750509	0,4210607573	-0,2384360574	-0,46795209	-0,46795209	0,4360236345
Hungary	2004	3960,6463	3192	0,021572577	21,5725769743	0,5904807123	0,8611011487	0,687136278	-0,2018567763	-0,1542286539	-0,1542286539	0,5904807123
Hungary	2005	3680,7533	3270	0,0254077832	25,4077831867	0,6091776034	0,6654866505	0,8455629239	-0,0940362011	-0,4081014409	-0,4081014409	0,6091776034
Hungary	2006	3885,922	3278	0,0302876381	30,2876381226	0,7206242676	0,8088770615	0,8618118107	0,0431529711	-0,3797181639	-0,3797181639	0,7206242676
Hungary	2007	3729,0736	3164	0,0306143783	30,614378296	0,5792440111	0,6992572387	0,6302651744	0,0523387388	-0,7725280842	-0,7725280842	0,5792440111
Hungary	2008	3560,9007	3149	0,030307163	30,3071630228	0,5138505425	0,5817228328	0,5997985117	0,0437018819	-0,9519290537	-0,9519290537	0,5138505425
Hungary	2009	3505,1601	3140	0,0298118989	29,811898917	0,4851775801	0,5427662691	0,5815185141	0,0297783383	-1,0047284339	-1,0047284339	0,4851775801
Hungary	2010	3072,8646	3062	0,0402883798	40,2883798254	0,3845202896	0,2406391444	0,4230918682	0,3243075329	-1,9699387368	-1,9699387368	0,3845202896
Iceland	1986	4262,3918	3294	0,0213173175	21,3173174666	0,76505723	1,0719881468	0,8943095842	-0,2090329815	0,0652803413	0,0652803413	0,76505723
Iceland	1987	3786,6448	3208	0,033540739	33,5407389579	0,6603856146	0,739493191	0,7196340515	0,1346086018	-0,4662963377	-0,4662963377	0,6603856146
Iceland	1988	3548,3067	3113	0,0299304958	29,9304958385	0,4758149014	0,5729210086	0,5266785213	0,0331124976	-1,0222496054	-1,0222496054	0,4758149014
Iceland	1989	3395,2579	3148	0,0315462649	31,5462648798	0,4751373262	0,4659566893	0,5977674008	0,0785372121	-1,0358445977	-1,0358445977	0,4751373262
Iceland	1990	3242,6381	3057	0,0308647409	30,8647409083	0,3456966944	0,359292194	0,412936314	0,0593772758	-1,4605870284	-1,4605870284	0,3456966944
Iceland	1991	3343,8155	3117	0,0399564028	39,9564028425	0,5089262117	0,4300040958	0,5348029647	0,3149745408	-1,0619353212	-1,0619353212	0,5089262117
Iceland	1992	3503,8798	3106	0,0376753279	37,6753278591	0,5263110335	0,5418714799	0,5124607454	0,2508458335	-0,9785461135	-0,9785461135	0,5263110335
Iceland	1993	3577,5983	3086	0,0370500568	37,0500567573	0,5253146776	0,5933926232	0,4718385285	0,2332673551	-0,979385923	-0,979385923	0,5253146776
Iceland	1994	3797,1093	3124	0,0781652628	78,1652628411	0,9926433138	0,7468067283	0,5490207406	1,3891543976	-0,1002879579	-0,1002879579	0,9926433138
Iceland	1995	3519,8623	3111	0,0405930237	40,593023701	0,5615728668	0,5530414938	0,5226162996	0,3328720992	-0,9088384736	-0,9088384736	0,5615728668
Iceland	1996	3261,0423	3032	0,0401747565	40,1747564726	0,4133929939	0,3721547105	0,3621585428	0,3211131974	-1,3918067738	-1,3918067738	0,4133929939
Iceland	1997	3593,2567	3108	0,0433228743	43,3228743187	0,6052562612	0,6043361269	0,516522967	0,4096174024	-0,8128402313	-0,8128402313	0,6052562612
Iceland	1998	3898,2104	3117	0,0450316587	45,0316587078	0,7185606755	0,8174653048	0,5348029647	0,4576570919	-0,480848864	-0,480848864	0,7185606755
Iceland	1999	4080,2433	3160	0,0454303072	45,4303071872	0,812927369	0,94468633	0,622140731	0,4688644445	-0,1776416993	-0,1776416993	0,812927369
Iceland	2000	4171,6328	3152	0,0797579818	79,7579818425	1,1418033127	1,0085575636	0,6058918442	1,4339310977	0,3516582464	0,3516582464	1,1418033127
Iceland	2001	4122,519	3148	0,0833579927	83,3579926599	1,156214897	0,9742324059	0,5977674008	1,5351395375	0,3434487307	0,3434487307	1,156214897
Iceland	2002	4147,816	3214	0,0806921284	80,6921283999	1,1964152004	0,9919122335	0,7318207166	1,4601931065	0,5294976933	0,5294976933	1,1964152004
Iceland	2003	4153,2373	3236	0,1024226833	102,422683267	1,4123425664	0,9957011273	0,7765051552	2,0711122576	0,8978203071	0,8978203071	1,4123425664
Iceland	2004	4280,6945	3290	0,0942640028	94,2640027883	1,4230567849	1,084779726	0,8861851408	1,8417442464	1,0669053386	1,0669053386	1,4230567849
Iceland	2005	4331,408	3323	0,0919637438	91,963743814	1,4457173627	1,1202228984	0,9532117987	1,7770762124	1,1818474345	1,1818474345	1,4457173627
Iceland	2006	4554,617	3401	0,079804213	79,8042130479	1,4693902273	1,2762214998	1,1116384446	1,4352308128	1,4570553225	1,4570553225	1,4693902273
Iceland	2007	4600,844	3458	0,0799379793	79,9379793397	1,5332285123	1,308529101	1,2274117628	1,4389914342	1,6735263298	1,6735263298	1,5332285123
Iceland	2008	4585,6769	3428	0,0792354777	79,2354777112	1,4966552682	1,2979289621	1,1664784374	1,4192417453	1,5594145649	1,5594145649	1,4966552682
Iceland	2009	4410,4777	3394	0,0581854379	58,1854379206	1,2263193945	1,1754839435	1,0974206687	0,827454167	1,0074726072	1,0074726072	1,2263193945
Iceland	2010	4196,959	3341	0,0649695199	64,9695199332	1,1786448777	1,0262577987	0,9897717939	1,0181775815	0,7431820106	0,7431820106	1,1786448777
India	1986	643,6875	2160	0,0003477374	0,3477374283	-1,4680206545	-1,4570891286	-1,408970114	-0,7985585649	-1,4947921301	-1,4947921301	-1,4680206545
India	1987	651,1911	2173	0,000380281	0,3802810086	-1,4543418049	-1,4518449354	-1,382565673	-0,7976436551	-1,3495525261	-1,3495525261	-1,4543418049
India	1988	653,775	2276	0,0004924977	0,4924976638	-1,3640945449	-1,4500390728	-1,173361256	-0,7944888667	-0,7008006545	-0,7008006545	-1,3640945449
India	1989	670,2953	2367	0,0001923924	0,1923923863	-1,283740551	-1,4384931957	-0,9885301691	-0,8029258377	-0,5861598674	-0,5861598674	-1,283740551
India	1990	666,3641	2205	0,0002230226	0,2230225747	-1,423780841	-1,4412406732	-1,317570126	-0,8020647198	-1,3280906848	-1,3280906848	-1,423780841
India	1991	670,1729	2297	0,000100672	0,1006720368	-1,3447294054	-1,4385787398	-1,1307079282	-0,8055044059	-1,0389722885	-1,0389722885	-1,3447294054
India	1992	680,9304	2333	0,0002234744	0,2234744346	-1,3095200546	-1,4310604276	-1,0575879378	-0,8020520165	-0,6470044463	-0,6470044463	-1,3095200546
India	1993	696,0295	2269	0,0001470084	0,1470084451	-1,3607153429	-1,4205078133	-1,1875790319	-0,8042017333	-0,9690477623	-0,9690477623	-1,3607153429
India	1994	698,9361	2292	0,000309417	0,3094170292	-1,3386387195	-1,4184764188	-1,1408634824	-0,7996358805	-0,627452626	-0,627452626	-1,3386387195
India	1995	704,3597	2324	0,0002177343	0,2177343167	-1,3103719275	-1,4146859175	-1,0758679354	-0,8022133906	-0,5706511244	-0,5706511244	-1,3103719275
India	1996	718,4636	2344	0,0002933469	0,2933469294	-1,2883405811	-1,4048288388	-1,0352457185	-0,8000876652	-0,2991460017	-0,2991460017	-1,2883405811
India	1997	710,1206	2369	0,0004183232	0,4183232274	-1,2682103247	-1,4106596805	-0,9844679474	-0,7965741601	-0,0590136387	-0,0590136387	-1,2682103247
India	1998	746,5918	2361	0,000582023	0,5820230367	-1,2628215906	-1,3851703131	-1,0007168341	-0,7919720066	0,3195760547	0,3195760547	-1,2628215906
India	1999	782,8833	2398	0,0007130759	0,7130758993	-1,2191260312	-1,3598065364	-0,9255657329	-0,7882876689	0,8650328414	0,8650328414	-1,2191260312
India	2000	764,2747	2380	0,000476975	0,4769749572	-1,2422152436	-1,3728119061	-0,9621257281	-0,7949252623	0,363448753	0,363448753	-1,2422152436
India	2001	783,8514	2333	0,0005982792	0,5982791845	-1,2757049993	-1,3591299407	-1,0575879378	-0,7915149915	0,4106732003	0,4106732003	-1,2757049993
India	2002	733,0458	2285	0,000570896	0,5708959535	-1,3322102131	-1,3946374809	-1,1550812584	-0,7922848265	-0,1257932337	-0,1257932337	-1,3322102131
India	2003	765,6904	2282	0,0006496095	0,6496094589	-1,3244228535	-1,3718224872	-1,1611745909	-0,7900719245	0,1417172799	0,1417172799	-1,3244228535
India	2004	730,6696	2256	0,0006641357	0,664135712	-1,3569846659	-1,396298184	-1,2139834729	-0,7896635425	-0,1499627447	-0,1499627447	-1,3569846659
India	2005	754,799	2270	0,0006023746	0,6023745738	-1,3383769785	-1,3794343808	-1,185547921	-0,7913998563	-0,0367912864	-0,0367912864	-1,3383769785
India	2006	808,0306	2334	0,0010342839	1,0342839041	-1,2637726813	-1,3422313328	-1,055556827	-0,7792574291	1,1303979176	1,1303979176	-1,2637726813
India	2007	850,1027	2400	0,000805119	0,8051190018	-1,1966966129	-1,3128275508	-0,9215035112	-0,785700027	1,360416152	1,360416152	-1,1966966129
India	2008	880,4374	2427	0,0007812854	0,781285381	-1,1647456987	-1,2916269238	-0,8666635184	-0,7863700704	1,6190434184	1,6190434184	-1,1647456987
India	2009	871,1153	2415	0,0011312808	1,1312807719	-1,1746632629	-1,2981420489	-0,8910368485	-0,7765305202	1,9816152087	1,9816152087	-1,1746632629
India	2010	916,8634	2442	0,0007106253	0,7106252747	-1,1417216974	-1,2661691463	-0,8361968557	-0,7883565642	1,7913101896	1,7913101896	-1,1417216974
Indonesia	1986	595,9181	2446	0,0014914144	1,4914143971	-1,2262007501	-1,4904746981	-0,8280724123	-0,7664059499	-1,4830898402	-1,4830898402	-1,2262007501
Indonesia	1987	599,477	2493	0,0017049503	1,7049502737	-1,1828561352	-1,4879874175	-0,7326102026	-0,7604027366	-1,2300970729	-1,2300970729	-1,1828561352
Indonesia	1988	610,1271	2588	0,0017065469	1,7065468932	-1,0980894379	-1,4805441661	-0,5396546723	-0,7603578503	-0,8179532787	-0,8179532787	-1,0980894379
Indonesia	1989	625,6857	2604	0,0019172173	1,9172172714	-1,0778490638	-1,4696704117	-0,5071568988	-0,7544351958	-0,6478301118	-0,6478301118	-1,0778490638
